-75.629302,6.291236999999997,-75.614302,6.306236999999997
-75.644302,6.291236999999997,-75.629302,6.306236999999997
-75.629302,6.306236999999997,-75.614302,6.321236999999996
-75.644302,6.306236999999997,-75.629302,6.321236999999996
-75.629302,6.321236999999996,-75.614302,6.336236999999996
-75.644302,6.321236999999996,-75.629302,6.336236999999996
-75.644302,6.336236999999996,-75.629302,6.351236999999996
-75.629302,6.336236999999996,-75.614302,6.351236999999996
-75.629302,6.351236999999996,-75.614302,6.356587
-75.644302,6.351236999999996,-75.629302,6.356587
-75.599302,6.291236999999997,-75.584302,6.306236999999997
-75.614302,6.291236999999997,-75.599302,6.306236999999997
-75.599302,6.306236999999997,-75.584302,6.321236999999996
-75.614302,6.306236999999997,-75.599302,6.321236999999996
-75.599302,6.321236999999996,-75.584302,6.336236999999996
-75.614302,6.321236999999996,-75.599302,6.336236999999996
-75.599302,6.336236999999996,-75.584302,6.351236999999996
-75.614302,6.336236999999996,-75.599302,6.351236999999996
-75.599302,6.351236999999996,-75.584302,6.356587
-75.614302,6.351236999999996,-75.599302,6.356587
-75.569302,6.141237,-75.55430199999999,6.156237
-75.584302,6.141237,-75.569302,6.156237
-75.569302,6.156237,-75.55430199999999,6.171237
-75.584302,6.156237,-75.569302,6.171237
-75.569302,6.171237,-75.55430199999999,6.186236999999999
-75.584302,6.171237,-75.569302,6.186236999999999
-75.569302,6.186236999999999,-75.55430199999999,6.201236999999999
-75.584302,6.186236999999999,-75.569302,6.201236999999999
-75.569302,6.201236999999999,-75.55430199999999,6.216236999999999
-75.584302,6.201236999999999,-75.569302,6.216236999999999
-75.53930199999999,6.141237,-75.528603,6.156237
-75.55430199999999,6.141237,-75.53930199999999,6.156237
-75.53930199999999,6.156237,-75.528603,6.171237
-75.55430199999999,6.156237,-75.53930199999999,6.171237
-75.53930199999999,6.171237,-75.528603,6.186236999999999
-75.55430199999999,6.171237,-75.53930199999999,6.186236999999999
-75.53930199999999,6.186236999999999,-75.528603,6.201236999999999
-75.55430199999999,6.186236999999999,-75.53930199999999,6.201236999999999
-75.55430199999999,6.201236999999999,-75.53930199999999,6.216236999999999
-75.53930199999999,6.201236999999999,-75.528603,6.216236999999999
-75.569302,6.216236999999999,-75.55430199999999,6.231236999999998
-75.584302,6.216236999999999,-75.569302,6.231236999999998
-75.584302,6.231236999999998,-75.569302,6.246236999999998
-75.569302,6.231236999999998,-75.55430199999999,6.246236999999998
-75.584302,6.246236999999998,-75.569302,6.261236999999998
-75.569302,6.246236999999998,-75.55430199999999,6.261236999999998
-75.569302,6.261236999999998,-75.55430199999999,6.276236999999997
-75.584302,6.261236999999998,-75.569302,6.276236999999997
-75.569302,6.276236999999997,-75.55430199999999,6.291236999999997
-75.584302,6.276236999999997,-75.569302,6.291236999999997
-75.55430199999999,6.216236999999999,-75.53930199999999,6.231236999999998
-75.53930199999999,6.216236999999999,-75.528603,6.231236999999998
-75.55430199999999,6.231236999999998,-75.53930199999999,6.246236999999998
-75.53930199999999,6.231236999999998,-75.528603,6.246236999999998
-75.55430199999999,6.246236999999998,-75.53930199999999,6.261236999999998
-75.53930199999999,6.246236999999998,-75.528603,6.261236999999998
-75.55430199999999,6.261236999999998,-75.53930199999999,6.276236999999997
-75.53930199999999,6.261236999999998,-75.528603,6.276236999999997
-75.55430199999999,6.276236999999997,-75.53930199999999,6.291236999999997
-75.53930199999999,6.276236999999997,-75.528603,6.291236999999997
-75.569302,6.291236999999997,-75.55430199999999,6.306236999999997
-75.584302,6.291236999999997,-75.569302,6.306236999999997
-75.569302,6.306236999999997,-75.55430199999999,6.321236999999996
-75.584302,6.306236999999997,-75.569302,6.321236999999996
-75.569302,6.321236999999996,-75.55430199999999,6.336236999999996
-75.584302,6.321236999999996,-75.569302,6.336236999999996
-75.569302,6.336236999999996,-75.55430199999999,6.351236999999996
-75.584302,6.336236999999996,-75.569302,6.351236999999996
-75.569302,6.351236999999996,-75.55430199999999,6.356587
-75.584302,6.351236999999996,-75.569302,6.356587
-75.55430199999999,6.291236999999997,-75.53930199999999,6.306236999999997
-75.53930199999999,6.291236999999997,-75.528603,6.306236999999997
-75.53930199999999,6.306236999999997,-75.528603,6.321236999999996
-75.55430199999999,6.306236999999997,-75.53930199999999,6.321236999999996
-75.53930199999999,6.321236999999996,-75.528603,6.336236999999996
-75.55430199999999,6.321236999999996,-75.53930199999999,6.336236999999996
-75.53930199999999,6.336236999999996,-75.528603,6.351236999999996
-75.55430199999999,6.336236999999996,-75.53930199999999,6.351236999999996
-75.53930199999999,6.351236999999996,-75.528603,6.356587
-75.55430199999999,6.351236999999996,-75.53930199999999,6.356587
